date,state,sex,ethnicity,age,population
2023-01-01,Sarawak,overall_sex,bumi_malay,35-39,46.1
2023-01-01,Sarawak,overall_sex,bumi_malay,40-44,38.2
2023-01-01,Sarawak,overall_sex,bumi_malay,45-49,32.3
2023-01-01,Sarawak,overall_sex,bumi_malay,50-54,30.5
2023-01-01,Sarawak,overall_sex,bumi_malay,55-59,27.4
2023-01-01,Sarawak,overall_sex,bumi_malay,60-64,22.0
2023-01-01,Sarawak,overall_sex,bumi_malay,65-69,16.1
2023-01-01,Sarawak,overall_sex,bumi_malay,70-74,10.9
2023-01-01,Sarawak,overall_sex,bumi_malay,75-79,6.2
2023-01-01,Sarawak,overall_sex,bumi_malay,80-84,3.0
2023-01-01,Sarawak,overall_sex,bumi_malay,85+,1.5
2023-01-01,Sarawak,male,bumi_malay,overall_age,303.8
2023-01-01,Sarawak,male,bumi_malay,0-4,23.9
2023-01-01,Sarawak,male,bumi_malay,5-9,24.4
2023-01-01,Sarawak,male,bumi_malay,10-14,26.5
2023-01-01,Sarawak,male,bumi_malay,15-19,28.3
2023-01-01,Sarawak,male,bumi_malay,20-24,29.8
2023-01-01,Sarawak,male,bumi_malay,25-29,27.9
2023-01-01,Sarawak,male,bumi_malay,30-34,26.1
2023-01-01,Sarawak,male,bumi_malay,35-39,23.8
2023-01-01,Sarawak,male,bumi_malay,40-44,19.4
2023-01-01,Sarawak,male,bumi_malay,45-49,16.0
2023-01-01,Sarawak,male,bumi_malay,50-54,15.1
2023-01-01,Sarawak,male,bumi_malay,55-59,13.6
2023-01-01,Sarawak,male,bumi_malay,60-64,11.0
2023-01-01,Sarawak,male,bumi_malay,65-69,8.0
2023-01-01,Sarawak,male,bumi_malay,70-74,5.3
2023-01-01,Sarawak,male,bumi_malay,75-79,2.9
2023-01-01,Sarawak,male,bumi_malay,80-84,1.3
2023-01-01,Sarawak,male,bumi_malay,85+,0.6
2023-01-01,Sarawak,female,bumi_malay,overall_age,293.3
2023-01-01,Sarawak,female,bumi_malay,0-4,22.6
2023-01-01,Sarawak,female,bumi_malay,5-9,23.2
2023-01-01,Sarawak,female,bumi_malay,10-14,24.4
2023-01-01,Sarawak,female,bumi_malay,15-19,26.2
2023-01-01,Sarawak,female,bumi_malay,20-24,28.9
2023-01-01,Sarawak,female,bumi_malay,25-29,26.3
2023-01-01,Sarawak,female,bumi_malay,30-34,24.6
2023-01-01,Sarawak,female,bumi_malay,35-39,22.3
2023-01-01,Sarawak,female,bumi_malay,40-44,18.8
2023-01-01,Sarawak,female,bumi_malay,45-49,16.3
2023-01-01,Sarawak,female,bumi_malay,50-54,15.4
2023-01-01,Sarawak,female,bumi_malay,55-59,13.8
2023-01-01,Sarawak,female,bumi_malay,60-64,11.0
2023-01-01,Sarawak,female,bumi_malay,65-69,8.1
2023-01-01,Sarawak,female,bumi_malay,70-74,5.6
2023-01-01,Sarawak,female,bumi_malay,75-79,3.3
2023-01-01,Sarawak,female,bumi_malay,80-84,1.7
2023-01-01,Sarawak,female,bumi_malay,85+,0.9
2023-01-01,Selangor,overall_sex,bumi_malay,overall_age,3954.8
2023-01-01,Selangor,overall_sex,bumi_malay,0-4,301.1
2023-01-01,Selangor,overall_sex,bumi_malay,5-9,305.2
2023-01-01,Selangor,overall_sex,bumi_malay,10-14,273.8
2023-01-01,Selangor,overall_sex,bumi_malay,15-19,291.2
2023-01-01,Selangor,overall_sex,bumi_malay,20-24,318.8
2023-01-01,Selangor,overall_sex,bumi_malay,25-29,293.6
2023-01-01,Selangor,overall_sex,bumi_malay,30-34,368.8
2023-01-01,Selangor,overall_sex,bumi_malay,35-39,414.4
2023-01-01,Selangor,overall_sex,bumi_malay,40-44,332.7
2023-01-01,Selangor,overall_sex,bumi_malay,45-49,251.0
2023-01-01,Selangor,overall_sex,bumi_malay,50-54,206.3
2023-01-01,Selangor,overall_sex,bumi_malay,55-59,166.0
2023-01-01,Selangor,overall_sex,bumi_malay,60-64,131.9
2023-01-01,Selangor,overall_sex,bumi_malay,65-69,110.3
2023-01-01,Selangor,overall_sex,bumi_malay,70-74,97.7
2023-01-01,Selangor,overall_sex,bumi_malay,75-79,53.8
2023-01-01,Selangor,overall_sex,bumi_malay,80-84,20.8
2023-01-01,Selangor,overall_sex,bumi_malay,85+,17.3
2023-01-01,Selangor,male,bumi_malay,overall_age,2012.7
2023-01-01,Selangor,male,bumi_malay,0-4,153.8
2023-01-01,Selangor,male,bumi_malay,5-9,154.9
2023-01-01,Selangor,male,bumi_malay,10-14,141.4
2023-01-01,Selangor,male,bumi_malay,15-19,150.0
2023-01-01,Selangor,male,bumi_malay,20-24,167.3
2023-01-01,Selangor,male,bumi_malay,25-29,150.4
2023-01-01,Selangor,male,bumi_malay,30-34,177.6
2023-01-01,Selangor,male,bumi_malay,35-39,202.1
2023-01-01,Selangor,male,bumi_malay,40-44,170.2
2023-01-01,Selangor,male,bumi_malay,45-49,132.9
2023-01-01,Selangor,male,bumi_malay,50-54,107.2
2023-01-01,Selangor,male,bumi_malay,55-59,85.6
2023-01-01,Selangor,male,bumi_malay,60-64,68.2
2023-01-01,Selangor,male,bumi_malay,65-69,57.0
2023-01-01,Selangor,male,bumi_malay,70-74,50.1
2023-01-01,Selangor,male,bumi_malay,75-79,24.7
2023-01-01,Selangor,male,bumi_malay,80-84,10.0
2023-01-01,Selangor,male,bumi_malay,85+,9.2
2023-01-01,Selangor,female,bumi_malay,overall_age,1942.1
2023-01-01,Selangor,female,bumi_malay,0-4,147.3
2023-01-01,Selangor,female,bumi_malay,5-9,150.3
2023-01-01,Selangor,female,bumi_malay,10-14,132.4
2023-01-01,Selangor,female,bumi_malay,15-19,141.2
2023-01-01,Selangor,female,bumi_malay,20-24,151.5
2023-01-01,Selangor,female,bumi_malay,25-29,143.3
2023-01-01,Selangor,female,bumi_malay,30-34,191.2
2023-01-01,Selangor,female,bumi_malay,35-39,212.3
2023-01-01,Selangor,female,bumi_malay,40-44,162.5
2023-01-01,Selangor,female,bumi_malay,45-49,118.1
2023-01-01,Selangor,female,bumi_malay,50-54,99.1
2023-01-01,Selangor,female,bumi_malay,55-59,80.4
2023-01-01,Selangor,female,bumi_malay,60-64,63.7
2023-01-01,Selangor,female,bumi_malay,65-69,53.3
2023-01-01,Selangor,female,bumi_malay,70-74,47.6
2023-01-01,Selangor,female,bumi_malay,75-79,29.1
2023-01-01,Selangor,female,bumi_malay,80-84,10.8
2023-01-01,Selangor,female,bumi_malay,85+,8.1
2023-01-01,Terengganu,overall_sex,bumi_malay,overall_age,1144.5
2023-01-01,Terengganu,overall_sex,bumi_malay,0-4,116.7
2023-01-01,Terengganu,overall_sex,bumi_malay,5-9,104.9
2023-01-01,Terengganu,overall_sex,bumi_malay,10-14,110.5
2023-01-01,Terengganu,overall_sex,bumi_malay,15-19,107.7
2023-01-01,Terengganu,overall_sex,bumi_malay,20-24,112.3
2023-01-01,Terengganu,overall_sex,bumi_malay,25-29,89.6
2023-01-01,Terengganu,overall_sex,bumi_malay,30-34,84.4
2023-01-01,Terengganu,overall_sex,bumi_malay,35-39,82.6
2023-01-01,Terengganu,overall_sex,bumi_malay,40-44,71.8
2023-01-01,Terengganu,overall_sex,bumi_malay,45-49,56.9
2023-01-01,Terengganu,overall_sex,bumi_malay,50-54,51.3
2023-01-01,Terengganu,overall_sex,bumi_malay,55-59,47.0
2023-01-01,Terengganu,overall_sex,bumi_malay,60-64,41.4
2023-01-01,Terengganu,overall_sex,bumi_malay,65-69,30.4
2023-01-01,Terengganu,overall_sex,bumi_malay,70-74,18.7
2023-01-01,Terengganu,overall_sex,bumi_malay,75-79,10.8
2023-01-01,Terengganu,overall_sex,bumi_malay,80-84,4.8
2023-01-01,Terengganu,overall_sex,bumi_malay,85+,2.7
2023-01-01,Terengganu,male,bumi_malay,overall_age,576.4
2023-01-01,Terengganu,male,bumi_malay,0-4,60.1
2023-01-01,Terengganu,male,bumi_malay,5-9,52.8
2023-01-01,Terengganu,male,bumi_malay,10-14,56.9
2023-01-01,Terengganu,male,bumi_malay,15-19,55.8
2023-01-01,Terengganu,male,bumi_malay,20-24,57.1
2023-01-01,Terengganu,male,bumi_malay,25-29,45.3
2023-01-01,Terengganu,male,bumi_malay,30-34,43.4
2023-01-01,Terengganu,male,bumi_malay,35-39,41.9
2023-01-01,Terengganu,male,bumi_malay,40-44,37.0
2023-01-01,Terengganu,male,bumi_malay,45-49,28.1
2023-01-01,Terengganu,male,bumi_malay,50-54,24.8
2023-01-01,Terengganu,male,bumi_malay,55-59,22.3
2023-01-01,Terengganu,male,bumi_malay,60-64,19.9
2023-01-01,Terengganu,male,bumi_malay,65-69,14.5
2023-01-01,Terengganu,male,bumi_malay,70-74,8.8
2023-01-01,Terengganu,male,bumi_malay,75-79,4.9
2023-01-01,Terengganu,male,bumi_malay,80-84,1.9
2023-01-01,Terengganu,male,bumi_malay,85+,0.9
2023-01-01,Terengganu,female,bumi_malay,overall_age,568.1
2023-01-01,Terengganu,female,bumi_malay,0-4,56.6
2023-01-01,Terengganu,female,bumi_malay,5-9,52.1
2023-01-01,Terengganu,female,bumi_malay,10-14,53.6
2023-01-01,Terengganu,female,bumi_malay,15-19,51.9
2023-01-01,Terengganu,female,bumi_malay,20-24,55.1
2023-01-01,Terengganu,female,bumi_malay,25-29,44.4
2023-01-01,Terengganu,female,bumi_malay,30-34,41.0
2023-01-01,Terengganu,female,bumi_malay,35-39,40.7
2023-01-01,Terengganu,female,bumi_malay,40-44,34.8
2023-01-01,Terengganu,female,bumi_malay,45-49,28.8
2023-01-01,Terengganu,female,bumi_malay,50-54,26.4
2023-01-01,Terengganu,female,bumi_malay,55-59,24.7
2023-01-01,Terengganu,female,bumi_malay,60-64,21.5
2023-01-01,Terengganu,female,bumi_malay,65-69,15.9
2023-01-01,Terengganu,female,bumi_malay,70-74,9.9
2023-01-01,Terengganu,female,bumi_malay,75-79,5.9
2023-01-01,Terengganu,female,bumi_malay,80-84,3.0
2023-01-01,Terengganu,female,bumi_malay,85+,1.8
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,overall_age,846.0
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,0-4,64.4
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,5-9,64.9
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,10-14,60.1
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,15-19,63.5
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,20-24,53.5
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,25-29,58.4
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,30-34,91.6
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,35-39,92.2
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,40-44,81.3
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,45-49,56.2
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,50-54,39.9
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,55-59,27.7
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,60-64,26.1
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,65-69,20.3
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,70-74,21.1
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,75-79,13.5
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,80-84,6.4
2023-01-01,W.P. Kuala Lumpur,overall_sex,bumi_malay,85+,5.1
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,overall_age,425.5
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,0-4,32.5
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,5-9,33.1
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,10-14,31.7
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,15-19,32.6
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,20-24,28.1
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,25-29,27.9
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,30-34,44.1
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,35-39,45.6
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,40-44,40.9
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,45-49,28.4
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,50-54,20.9
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,55-59,13.7
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,60-64,12.8
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,65-69,10.0
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,70-74,10.3
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,75-79,6.5
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,80-84,3.1
2023-01-01,W.P. Kuala Lumpur,male,bumi_malay,85+,3.2
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,overall_age,420.5
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,0-4,31.9
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,5-9,31.7
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,10-14,28.4
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,15-19,30.9
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,20-24,25.3
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,25-29,30.5
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,30-34,47.4
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,35-39,46.6
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,40-44,40.4
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,45-49,27.8
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,50-54,19.0
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,55-59,14.0
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,60-64,13.3
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,65-69,10.3
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,70-74,10.8
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,75-79,7.0
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,80-84,3.3
2023-01-01,W.P. Kuala Lumpur,female,bumi_malay,85+,2.0
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,overall_age,35.3
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,0-4,3.7
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,5-9,4.2
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,10-14,3.0
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,15-19,2.8
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,20-24,2.9
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,25-29,2.7
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,30-34,3.2
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,35-39,3.7
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,40-44,2.9
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,45-49,1.7
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,50-54,1.3
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,55-59,1.2
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,60-64,1.0
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,65-69,0.6
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,70-74,0.4
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,75-79,0.1
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,80-84,0.1
2023-01-01,W.P. Labuan,overall_sex,bumi_malay,85+,0.1
2023-01-01,W.P. Labuan,male,bumi_malay,overall_age,18.7
2023-01-01,W.P. Labuan,male,bumi_malay,0-4,1.9
2023-01-01,W.P. Labuan,male,bumi_malay,5-9,2.3
2023-01-01,W.P. Labuan,male,bumi_malay,10-14,1.7
2023-01-01,W.P. Labuan,male,bumi_malay,15-19,1.5
2023-01-01,W.P. Labuan,male,bumi_malay,20-24,1.3
2023-01-01,W.P. Labuan,male,bumi_malay,25-29,1.3
2023-01-01,W.P. Labuan,male,bumi_malay,30-34,1.7
2023-01-01,W.P. Labuan,male,bumi_malay,35-39,2.0
2023-01-01,W.P. Labuan,male,bumi_malay,40-44,1.7
2023-01-01,W.P. Labuan,male,bumi_malay,45-49,0.9
2023-01-01,W.P. Labuan,male,bumi_malay,50-54,0.6
2023-01-01,W.P. Labuan,male,bumi_malay,55-59,0.6
2023-01-01,W.P. Labuan,male,bumi_malay,60-64,0.5
2023-01-01,W.P. Labuan,male,bumi_malay,65-69,0.3
2023-01-01,W.P. Labuan,male,bumi_malay,70-74,0.2
2023-01-01,W.P. Labuan,male,bumi_malay,75-79,0.1
2023-01-01,W.P. Labuan,male,bumi_malay,80-84,0.0
2023-01-01,W.P. Labuan,male,bumi_malay,85+,0.1
2023-01-01,W.P. Labuan,female,bumi_malay,overall_age,16.6
2023-01-01,W.P. Labuan,female,bumi_malay,0-4,1.8
2023-01-01,W.P. Labuan,female,bumi_malay,5-9,1.9
2023-01-01,W.P. Labuan,female,bumi_malay,10-14,1.3
2023-01-01,W.P. Labuan,female,bumi_malay,15-19,1.3
2023-01-01,W.P. Labuan,female,bumi_malay,20-24,1.6
2023-01-01,W.P. Labuan,female,bumi_malay,25-29,1.3
2023-01-01,W.P. Labuan,female,bumi_malay,30-34,1.5
2023-01-01,W.P. Labuan,female,bumi_malay,35-39,1.6
2023-01-01,W.P. Labuan,female,bumi_malay,40-44,1.1
2023-01-01,W.P. Labuan,female,bumi_malay,45-49,0.9
2023-01-01,W.P. Labuan,female,bumi_malay,50-54,0.7
2023-01-01,W.P. Labuan,female,bumi_malay,55-59,0.6
2023-01-01,W.P. Labuan,female,bumi_malay,60-64,0.4
2023-01-01,W.P. Labuan,female,bumi_malay,65-69,0.2
2023-01-01,W.P. Labuan,female,bumi_malay,70-74,0.2
2023-01-01,W.P. Labuan,female,bumi_malay,75-79,0.0
2023-01-01,W.P. Labuan,female,bumi_malay,80-84,0.0
2023-01-01,W.P. Labuan,female,bumi_malay,85+,0.1
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,overall_age,110.4
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,0-4,10.3
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,5-9,15.4
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,10-14,15.9
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,15-19,8.5
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,20-24,4.3
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,25-29,4.6
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,30-34,6.7
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,35-39,14.7
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,40-44,14.2
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,45-49,6.3
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,50-54,3.4
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,55-59,2.5
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,60-64,1.7
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,65-69,1.0
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,70-74,0.5
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,75-79,0.2
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,80-84,0.1
2023-01-01,W.P. Putrajaya,overall_sex,bumi_malay,85+,0.1
2023-01-01,W.P. Putrajaya,male,bumi_malay,overall_age,53.6
2023-01-01,W.P. Putrajaya,male,bumi_malay,0-4,5.2
2023-01-01,W.P. Putrajaya,male,bumi_malay,5-9,8.0
2023-01-01,W.P. Putrajaya,male,bumi_malay,10-14,8.1
2023-01-01,W.P. Putrajaya,male,bumi_malay,15-19,4.4
2023-01-01,W.P. Putrajaya,male,bumi_malay,20-24,2.2
2023-01-01,W.P. Putrajaya,male,bumi_malay,25-29,2.0
2023-01-01,W.P. Putrajaya,male,bumi_malay,30-34,2.9
2023-01-01,W.P. Putrajaya,male,bumi_malay,35-39,6.2
2023-01-01,W.P. Putrajaya,male,bumi_malay,40-44,6.7
2023-01-01,W.P. Putrajaya,male,bumi_malay,45-49,3.2
2023-01-01,W.P. Putrajaya,male,bumi_malay,50-54,1.7
2023-01-01,W.P. Putrajaya,male,bumi_malay,55-59,1.3
2023-01-01,W.P. Putrajaya,male,bumi_malay,60-64,0.8
2023-01-01,W.P. Putrajaya,male,bumi_malay,65-69,0.5
2023-01-01,W.P. Putrajaya,male,bumi_malay,70-74,0.2
2023-01-01,W.P. Putrajaya,male,bumi_malay,75-79,0.1
2023-01-01,W.P. Putrajaya,male,bumi_malay,80-84,0.0
2023-01-01,W.P. Putrajaya,male,bumi_malay,85+,0.0
2023-01-01,W.P. Putrajaya,female,bumi_malay,overall_age,56.8
2023-01-01,W.P. Putrajaya,female,bumi_malay,0-4,5.0
2023-01-01,W.P. Putrajaya,female,bumi_malay,5-9,7.4
2023-01-01,W.P. Putrajaya,female,bumi_malay,10-14,7.7
2023-01-01,W.P. Putrajaya,female,bumi_malay,15-19,4.1
2023-01-01,W.P. Putrajaya,female,bumi_malay,20-24,2.1
2023-01-01,W.P. Putrajaya,female,bumi_malay,25-29,2.6
2023-01-01,W.P. Putrajaya,female,bumi_malay,30-34,3.9
2023-01-01,W.P. Putrajaya,female,bumi_malay,35-39,8.4
2023-01-01,W.P. Putrajaya,female,bumi_malay,40-44,7.5
2023-01-01,W.P. Putrajaya,female,bumi_malay,45-49,3.1
2023-01-01,W.P. Putrajaya,female,bumi_malay,50-54,1.7
2023-01-01,W.P. Putrajaya,female,bumi_malay,55-59,1.3
2023-01-01,W.P. Putrajaya,female,bumi_malay,60-64,0.9
2023-01-01,W.P. Putrajaya,female,bumi_malay,65-69,0.5
2023-01-01,W.P. Putrajaya,female,bumi_malay,70-74,0.3
2023-01-01,W.P. Putrajaya,female,bumi_malay,75-79,0.2
2023-01-01,W.P. Putrajaya,female,bumi_malay,80-84,0.1
2023-01-01,W.P. Putrajaya,female,bumi_malay,85+,0.0
2023-01-01,Johor,overall_sex,bumi_other,overall_age,59.2
2023-01-01,Johor,overall_sex,bumi_other,0-4,6.3
2023-01-01,Johor,overall_sex,bumi_other,5-9,4.8
2023-01-01,Johor,overall_sex,bumi_other,10-14,5.7
2023-01-01,Johor,overall_sex,bumi_other,15-19,5.3
2023-01-01,Johor,overall_sex,bumi_other,20-24,5.5
2023-01-01,Johor,overall_sex,bumi_other,25-29,3.3
2023-01-01,Johor,overall_sex,bumi_other,30-34,3.3
2023-01-01,Johor,overall_sex,bumi_other,35-39,6.0
2023-01-01,Johor,overall_sex,bumi_other,40-44,5.1
2023-01-01,Johor,overall_sex,bumi_other,45-49,4.2
2023-01-01,Johor,overall_sex,bumi_other,50-54,2.7
2023-01-01,Johor,overall_sex,bumi_other,55-59,2.0
2023-01-01,Johor,overall_sex,bumi_other,60-64,1.3
2023-01-01,Johor,overall_sex,bumi_other,65-69,1.0
2023-01-01,Johor,overall_sex,bumi_other,70-74,0.9
2023-01-01,Johor,overall_sex,bumi_other,75-79,0.6
2023-01-01,Johor,overall_sex,bumi_other,80-84,0.4
2023-01-01,Johor,overall_sex,bumi_other,85+,0.6
2023-01-01,Johor,male,bumi_other,overall_age,31.3
2023-01-01,Johor,male,bumi_other,0-4,3.2
2023-01-01,Johor,male,bumi_other,5-9,2.4
2023-01-01,Johor,male,bumi_other,10-14,2.9
2023-01-01,Johor,male,bumi_other,15-19,2.7
2023-01-01,Johor,male,bumi_other,20-24,2.6
2023-01-01,Johor,male,bumi_other,25-29,1.1
2023-01-01,Johor,male,bumi_other,30-34,1.7
2023-01-01,Johor,male,bumi_other,35-39,3.5
2023-01-01,Johor,male,bumi_other,40-44,3.0
2023-01-01,Johor,male,bumi_other,45-49,3.0
2023-01-01,Johor,male,bumi_other,50-54,1.5
2023-01-01,Johor,male,bumi_other,55-59,1.2
2023-01-01,Johor,male,bumi_other,60-64,0.8
2023-01-01,Johor,male,bumi_other,65-69,0.6
2023-01-01,Johor,male,bumi_other,70-74,0.4
2023-01-01,Johor,male,bumi_other,75-79,0.3
2023-01-01,Johor,male,bumi_other,80-84,0.2
2023-01-01,Johor,male,bumi_other,85+,0.3
2023-01-01,Johor,female,bumi_other,overall_age,27.8
2023-01-01,Johor,female,bumi_other,0-4,3.1
2023-01-01,Johor,female,bumi_other,5-9,2.3
2023-01-01,Johor,female,bumi_other,10-14,2.8
2023-01-01,Johor,female,bumi_other,15-19,2.7
2023-01-01,Johor,female,bumi_other,20-24,2.9
2023-01-01,Johor,female,bumi_other,25-29,2.2
2023-01-01,Johor,female,bumi_other,30-34,1.6
2023-01-01,Johor,female,bumi_other,35-39,2.5
2023-01-01,Johor,female,bumi_other,40-44,2.2
2023-01-01,Johor,female,bumi_other,45-49,1.2
2023-01-01,Johor,female,bumi_other,50-54,1.2
2023-01-01,Johor,female,bumi_other,55-59,0.8
2023-01-01,Johor,female,bumi_other,60-64,0.6
2023-01-01,Johor,female,bumi_other,65-69,0.5
2023-01-01,Johor,female,bumi_other,70-74,0.4
2023-01-01,Johor,female,bumi_other,75-79,0.3
2023-01-01,Johor,female,bumi_other,80-84,0.2
2023-01-01,Johor,female,bumi_other,85+,0.4
2023-01-01,Kedah,overall_sex,bumi_other,overall_age,4.7
2023-01-01,Kedah,overall_sex,bumi_other,0-4,0.4
2023-01-01,Kedah,overall_sex,bumi_other,5-9,0.3
2023-01-01,Kedah,overall_sex,bumi_other,10-14,0.3
2023-01-01,Kedah,overall_sex,bumi_other,15-19,0.1
2023-01-01,Kedah,overall_sex,bumi_other,20-24,0.3
2023-01-01,Kedah,overall_sex,bumi_other,25-29,0.2
2023-01-01,Kedah,overall_sex,bumi_other,30-34,0.4
2023-01-01,Kedah,overall_sex,bumi_other,35-39,0.4
2023-01-01,Kedah,overall_sex,bumi_other,40-44,0.3
2023-01-01,Kedah,overall_sex,bumi_other,45-49,0.1
2023-01-01,Kedah,overall_sex,bumi_other,50-54,0.3
2023-01-01,Kedah,overall_sex,bumi_other,55-59,0.4
2023-01-01,Kedah,overall_sex,bumi_other,60-64,0.3
2023-01-01,Kedah,overall_sex,bumi_other,65-69,0.2
2023-01-01,Kedah,overall_sex,bumi_other,70-74,0.2
2023-01-01,Kedah,overall_sex,bumi_other,75-79,0.1
2023-01-01,Kedah,overall_sex,bumi_other,80-84,0.1
2023-01-01,Kedah,overall_sex,bumi_other,85+,0.2
2023-01-01,Kedah,male,bumi_other,overall_age,2.4
2023-01-01,Kedah,male,bumi_other,0-4,0.1
2023-01-01,Kedah,male,bumi_other,5-9,0.1
2023-01-01,Kedah,male,bumi_other,10-14,0.2
2023-01-01,Kedah,male,bumi_other,15-19,0.1
2023-01-01,Kedah,male,bumi_other,20-24,0.1
2023-01-01,Kedah,male,bumi_other,25-29,0.1
2023-01-01,Kedah,male,bumi_other,30-34,0.3
2023-01-01,Kedah,male,bumi_other,35-39,0.3
2023-01-01,Kedah,male,bumi_other,40-44,0.2
2023-01-01,Kedah,male,bumi_other,45-49,0.1
2023-01-01,Kedah,male,bumi_other,50-54,0.2
2023-01-01,Kedah,male,bumi_other,55-59,0.2
2023-01-01,Kedah,male,bumi_other,60-64,0.1
2023-01-01,Kedah,male,bumi_other,65-69,0.1
2023-01-01,Kedah,male,bumi_other,70-74,0.1
